cola_id	capa	entidad_id	relacion_id	tipo_trabajo	semantic_run_id	estado_ejecucion	reporte_ejecucion_ref	intentos_reales	objetos_abiertos	siguiente_accion_original	siguiente_accion	siguiente_accion_tipificada	input_requerido	input_requerido_original	criterio_cierre	prioridad_operativa	reserva	reserva_original	evidencia_ref_accion_original	evidencia_ref_evidencia_original
CRES-e55c69b51618b769e06e8cd4	UNIVERSO_SEMANTICO	REL-cf53a5e4bf5bf666390fa543	REL-cf53a5e4bf5bf666390fa543	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-0a4b4f9fe3338b76fd4498d9.json	0	5	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Contrastar procedencia estructurada de REL-cf53a5e4bf5bf666390fa543 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L3;MAIN:data/mapa-ext-general-2026-08-06.tsv	MAIN:canon/modelo-decision-v4_0.md
CRES-e805a80a6ff4e1676f25963d	UNIVERSO_SEMANTICO	REL-b8a1bd303f0aac03e3b1bdd7	REL-b8a1bd303f0aac03e3b1bdd7	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-cc5e3fdbd98ba9f00c9deb7f.json	0	5	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Contrastar procedencia estructurada de REL-b8a1bd303f0aac03e3b1bdd7 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	MAIN:canon/estado-programa-v1_10.md
CRES-e849f11f9b8dd924e652670d	UNIVERSO_SEMANTICO	REL-c59edf3fce0cc17066bed9ee	REL-c59edf3fce0cc17066bed9ee	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-0bdd43331347c0e7a4a85107.json	0	1	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Verificar el localizador exacto ya declarado de REL-c59edf3fce0cc17066bed9ee con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10
CRES-edfb8c7c936e733c27453c54	UNIVERSO_SEMANTICO	REL-a8d0e6223c2d79b63a90b4f5	REL-a8d0e6223c2d79b63a90b4f5	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-fa6f610cb3bbe49bfc45e05f.json	0	4	Resolver si es dataset o artefacto.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Contrastar procedencia estructurada de REL-a8d0e6223c2d79b63a90b4f5 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	MAIN:canon/gobernanza-v1_15.md
CRES-ee040e994434fef7478bfaf7	UNIVERSO_SEMANTICO	REL-12f0d41801fa7f161510f61e	REL-12f0d41801fa7f161510f61e	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-4a2d4edafb5f63b95d2d2e4c.json	0	8	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Contrastar procedencia estructurada de REL-12f0d41801fa7f161510f61e con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/glosario-v5_6.md;MAIN:corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	MAIN:forense/hitoE-campana-medicion-v2_0.md
CRES-ee4110d4cd2aa3381b27314e	UNIVERSO_SEMANTICO	REL-02b8ee6d0e13dfb6dc7d3331	REL-02b8ee6d0e13dfb6dc7d3331	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	NO_ALCANZO_TRAS_INTENTOS	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-ecb16833bd802925530281f5.json	2	1	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	Los intentos reales terminaron sin HTTP 2xx; continuar solo con acceso alternativo autorizado o localizador corregido.	Verificar el localizador exacto ya declarado de REL-02b8ee6d0e13dfb6dc7d3331 con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7
CRES-ef1e6601fd99efe99bb48c9b	UNIVERSO_SEMANTICO	REL-4b4d25bbe2c702aed1884440	REL-4b4d25bbe2c702aed1884440	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-c79825713f34236b086d0337.json	0	7	Buscar de forma dirigida en diccionarios ENOE una variable explícita del constructo; si no existe, delimitar ausencia por módulos revisados.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Contrastar procedencia estructurada de REL-4b4d25bbe2c702aed1884440 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	MAIN:canon/modelo-decision-v4_0.md
CRES-ef87f57db2d64a097949c489	UNIVERSO_SEMANTICO	REL-523fe941f36eef5710d093ee	REL-523fe941f36eef5710d093ee	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-a9edca79cbbcf8cfad02064f.json	0	4	Requiere futura búsqueda dirigida autorizada.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Contrastar procedencia estructurada de REL-523fe941f36eef5710d093ee con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/estado-programa-v1_10.md;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md;MAIN:forense/cruce-catalogo-fichas-v1_0.md;MAIN:forense/cruce-catalogo-fichas-v2_0.md	MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md
CRES-f011fa5ac6bb03f23046fca9	UNIVERSO_SEMANTICO	REL-21e914d37dac786386bf91dc	REL-21e914d37dac786386bf91dc	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-5f145948626259596e2f82ff.json	0	4	Resolver la etiqueta FINANZAS a una fuente canónica concreta ya reunida y abrir su instrumento contra el par requerido.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Contrastar procedencia estructurada de REL-21e914d37dac786386bf91dc con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md;MAIN:corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md;MAIN:corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md
CRES-f162f293c29feefd08225956	UNIVERSO_SEMANTICO	REL-2230c5027c1ce5589c32d9b0	REL-2230c5027c1ce5589c32d9b0	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-5f00cf4f4974b8e03128189b.json	2	2	Recuperar el paquete canónico del estudio y revisar instrumento, diseño, outcomes y tablas de impacto.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Verificar el localizador exacto ya declarado de REL-2230c5027c1ce5589c32d9b0 con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L5	MAIN:data/mapa-ext-academico-2026-08-06.tsv
CRES-f247ef01daec3e484ec562a6	UNIVERSO_SEMANTICO	REL-cd0d1c5fd7e85418603c73cd	REL-cd0d1c5fd7e85418603c73cd	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	NO_ALCANZO_TRAS_INTENTOS	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-5786d01b96f19625781608ff.json	2	1	Consolidar codebook.	Los intentos reales terminaron sin HTTP 2xx; continuar solo con acceso alternativo autorizado o localizador corregido.	Verificar el localizador exacto ya declarado de REL-cd0d1c5fd7e85418603c73cd con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6
CRES-f29494cfb42f32ebadaacafc	UNIVERSO_SEMANTICO	REL-bb570a7a7c72c881de31f75d	REL-bb570a7a7c72c881de31f75d	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-75c2e32f4ee994e46217df03.json	2	2	Abrir instrumento y tablas del estudio; localizar tratamiento informativo, outcome y estimando pertinente.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Verificar el localizador exacto ya declarado de REL-bb570a7a7c72c881de31f75d con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L2	MAIN:data/mapa-ext-academico-2026-08-06.tsv
CRES-f4b9db96918caf0eab220aa4	UNIVERSO_SEMANTICO	REL-6f1cef5066c5478632ac5045	REL-6f1cef5066c5478632ac5045	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-2e89e6e8039851500644f86c.json	0	4	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Contrastar procedencia estructurada de REL-6f1cef5066c5478632ac5045 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/cobertura-motor.md
CRES-f60a5828b6f1b330f12baf35	UNIVERSO_SEMANTICO	REL-9dfab617c356df5594575a3c	REL-9dfab617c356df5594575a3c	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-24ca81c50341d1dd036867b6.json	0	1	Obtener codebook.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Verificar el localizador exacto ya declarado de REL-9dfab617c356df5594575a3c con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8
CRES-feb814ddd08e74d119442714	UNIVERSO_SEMANTICO	REL-f07a221600f81a075ee85ac8	REL-f07a221600f81a075ee85ac8	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-09fa7280afae0967e9298e59.json	0	7	Abrir cuestionario/diccionario ENBIARE y localizar texto, codificación y llave del reactivo junto con el desenlace requerido.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Contrastar procedencia estructurada de REL-f07a221600f81a075ee85ac8 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	MAIN:forense/matriz-impacto-universal-2026-08-06.md
